"date","fav","id","rt","text","url"
"31/10/2015 21:10:55","1","660549530564304896","","@mjdelrio bueno, y en lectura dramatizada tampoco puede durar mucho. A menos que lo adapte Peter Jackson,que saca una trilogía de 9 horas","twitter.com/Rocigaot/status/660549530564304896"
"31/10/2015 21:07:41","","660548719960526853","","@mjdelrio estoy por preguntar en FB si después de leer El monte de las ánimas, que no lleva ni 10minutos,puedo salir y celebrar Halloween","twitter.com/Rocigaot/status/660548719960526853"
"31/10/2015 21:03:11","3","660547584344375296","5","Soria tiene que estar en pleno boom turístico,¿no? Porque ya van 3cuñaos que leo en FB que lo suyo hoy es ir allí y no celebrar cosas yankis","twitter.com/Rocigaot/status/660547584344375296"
"31/10/2015 20:29:23","","660539078719496192","","@Marmota_Maligna y aún así, si no tienen cocinas del tamaño de alguno de los pisos donde he vivido también hay dramita.","twitter.com/Rocigaot/status/660539078719496192"
"31/10/2015 18:57:40","3","660515999129722880","","@Marmota_Maligna 'qué amplio todo con el concepto abierto'. El olor a fritanga en toda la casa cuando cocinas, ya tal.","twitter.com/Rocigaot/status/660515999129722880"
"31/10/2015 18:53:18","","660514899827793920","","@ComandanteVimes @PotiPotiInLove pero tenerle block impide ir a pegarse con él?","twitter.com/Rocigaot/status/660514899827793920"
"31/10/2015 16:44:41","","660482533595996164","","@Marmota_Maligna eso también me encanta. Vi uno que era militar en la reserva y necesitaba un despacho, oye.","twitter.com/Rocigaot/status/660482533595996164"
"31/10/2015 16:33:53","1","660479814256709632","","@Marmota_Maligna yo lo veo para cabrearme y gritarle a la tele. Me fascina la obsesión con los cuartos de juegos y de la colada.","twitter.com/Rocigaot/status/660479814256709632"
"31/10/2015 16:22:33","2","660476960846569472","","@Marmota_Maligna mis prefes son los que sus casas de 180m2 se les quedan pequeñas porque tienen un bebé. ¿Pero qué tamaño tiene ese bebé?","twitter.com/Rocigaot/status/660476960846569472"
"31/10/2015 15:59:48","","660471234971480064","","Al final, 'Felipe de Borbón se lo lava con Colón' se ha impuesto.https://twitter.com/Rocigaot/status/660091707040624641 …En la canción de 'Franco, Franco, que tiene el culo blanco', erais de los que cantaban que Felipe de Borbón....","twitter.com/Rocigaot/status/660471234971480064"
"31/10/2015 14:18:45","3","660445808085614592","","@rmnmrgrd @Nigridal @albertpelias hombre, en un tuit dice que va al cementerio y otro que va a ver si da con una que folle. Todo cuadra.","twitter.com/Rocigaot/status/660445808085614592"
