"date","fav","id","rt","text","url"
"29/2/2016 15:53:20","31","704318540946542593","44","Un mensajero se queda el móvil de una clienta para intentar ligar con ella, la chica se queja a la empresa y la mala es ella. Ajá.","twitter.com/Rocigaot/status/704318540946542593"
"29/2/2016 16:23:47","1","704326203373723648","","@Nigridal @mjdelrio (si empezáis multi con el personaje quitadme,que me voy a currar y al volver me encuentro esto precioso :P)","twitter.com/Rocigaot/status/704326203373723648"
"29/2/2016 16:22:33","2","704325892324069376","","@mjdelrio hay un hilo rulando por ahí, la chica se quejó a MRW y la están llamando de todo porque a ver si el pobre se va al paro.","twitter.com/Rocigaot/status/704325892324069376"
"29/2/2016 16:19:06","1","704325025407614977","","@FriKitty ahí está.","twitter.com/Rocigaot/status/704325025407614977"
"29/2/2016 16:14:19","12","704323822451875840","13","Porque es lo mismo, tú has cedido tus datos a una empresa a la que has contratado un servicio y alguien los está usando para otros fines.","twitter.com/Rocigaot/status/704323822451875840"
"29/2/2016 16:13:11","12","704323538757492736","11","¿No lo veríais fuera de lugar? ¿No os mosquearía y pondríais una queja? Pues entonces, por qué si el objetivo es follar tienes que callarte?","twitter.com/Rocigaot/status/704323538757492736"
"29/2/2016 16:11:47","10","704323185764921345","13","'Si quieres me paso y te comento mis tarifas'. (Al rato) '¿Te ha molestado?Lo siento, no era mi intención'. (Al rato) '¿Pero me contratas?'","twitter.com/Rocigaot/status/704323185764921345"
"29/2/2016 16:10:54","9","704322960400785408","11","'Y al entregarte el paquete me fijé en que tu casa tiene potencial pero está muy anticuada. Piénsalo, porque podría darle un aire nuevo'","twitter.com/Rocigaot/status/704322960400785408"
"29/2/2016 16:10:27","13","704322848261849088","13","En serio, pensadlo. Os dejan un paquete y al rato empezáis a recibir whatsapps:'soy el mensajero. También soy decorador de interiores'","twitter.com/Rocigaot/status/704322848261849088"
"29/2/2016 15:55:50","19","704319168909340674","19","Pero eh, si lo que pasa es que un tío quiere ligar, ni tu negativa a seguirle el rollo ni la LOPD tienen por qué interponerse, qué diablos.","twitter.com/Rocigaot/status/704319168909340674"
"29/2/2016 15:54:28","13","704318826477916160","16","Si el chaval se quedara el contacto de clientes porque tuviera otro negocio aparte y se dedicara a spamear, nadie vería mal la queja.","twitter.com/Rocigaot/status/704318826477916160"
"29/2/2016 15:44:14","8","704316252110626816","2","@adiplotti @DamagedBrainzs yo lo metería en el cartel promocional: 'la película que cabreó a Dalas' .","twitter.com/Rocigaot/status/704316252110626816"
"29/2/2016 4:27:45","","704146009329369088","","Pues yo me había ido a dormir y me han despertao los ronquidos del de abajo.pic.twitter.com/KNZTaFFIJJ","twitter.com/Rocigaot/status/704146009329369088"
"29/2/2016 2:26:21","1","704115456018399233","","Ay, los 90, qué época más aciaga para los estilismos.","twitter.com/Rocigaot/status/704115456018399233"
"29/2/2016 2:13:44","","704112283019038720","","@NtmeC que bueno, era 1998 y decíamos 'no me la destripes', pero pal caso igualito. XD","twitter.com/Rocigaot/status/704112283019038720"
"29/2/2016 2:11:15","1","704111658243899392","","@NtmeC ay, aún recuerdo cuando se estrenó en cine y una amiga me acusó de spoilearla (sin yo haberla visto) por decir que el barco se hundía","twitter.com/Rocigaot/status/704111658243899392"
"29/2/2016 2:10:34","","704111485052706816","","Aunque claro, a Leo no le subían el precio por matrícula extraordinaria cada vez que aspiraba al Oscar y palmaba, y eso le resta emoción.","twitter.com/Rocigaot/status/704111485052706816"
"29/2/2016 2:09:01","1","704111094021885953","","Después de tanto chasco, como esta vez se lleve el Oscar Leonardo Di Caprio va a estar como yo cuando por fin aprobé Fonética.","twitter.com/Rocigaot/status/704111094021885953"
"29/2/2016 1:50:04","","704106326125846529","","Hacer un gif con el levantamiento de un cadáver ok,pero inventarte una hija enferma pa timarle 50euros a un famoso es lo peor #CuartoMilenio","twitter.com/Rocigaot/status/704106326125846529"
"29/2/2016 1:47:30","5","704105681922736128","3","Espera, que estaban cuñadeando con el 'nosotros detectaríamos el peligro' y Friker pica con el 'me faltan 5euros pal bus' #CuartoMilenio","twitter.com/Rocigaot/status/704105681922736128"
