"date","fav","id","rt","text","url"
"30/1/2018 22:41:28","116","958455145032904705","50","En serio, ojalá panoja para hacer una serie donde un gurú de la educación llega a un instituto en plan 'mirad, profes cavernícolas desmotivadores, que yo os enseño cómo se hace' y acaba convertido en Edna Krabappel.","twitter.com/Rocigaot/status/958455145032904705"
"30/1/2018 14:22:02","71","958329460205522944","27","-Leonor, termínate las acelgas o no hay Toisón de Oro.
-Papá, yo casi que prefería una consola.
-Ni consola ni consolo.","twitter.com/Rocigaot/status/958329460205522944"
"30/1/2018 22:13:11","32","958448027806691329","14","ODA A KEN ROBINSON

Dices movidas inspiradoras
sobre la educación 
en Ted Talks y hablando con Punset
sales más en el máster de profes
que el aguacate en un instagram de vida fitness
en el insti de mi barrio te robarían los tapacubos del coche","twitter.com/Rocigaot/status/958448027806691329"
"30/1/2018 22:49:03","39","958457055014252546","9","- Esto no estaba en la programación didáctica. ¿Qué competencias clave trabaja? ¿Cuáles son los estándares de aprendizaje evaluables?
-Es que le he preguntado a los chavales qué es lo que quieren aprender, y...
-¿Pero usted aprobó la oposición?","twitter.com/Rocigaot/status/958457055014252546"
"30/1/2018 22:43:16","31","958455596440793088","8","Al final decide hacer algo ahí super innovador de 'rompo los libros y enseño a los chavales a hacer pranks en youtube porque es lo que es apasiona' y llega el inspector de Educación.","twitter.com/Rocigaot/status/958455596440793088"
"1/2/2018 0:09:41","1","958839731780976640","","'sé hacer', no 'se hacer'. Ni un hilo sin su errata. :P","twitter.com/Rocigaot/status/958839731780976640"
"1/2/2018 0:08:36","2","958839460455645184","","Al menos parece que es una inmersión más paulatina que lo que tuve cuando me llamaron para dar extraescolares en Primaria. 'Mira, empiezas mañana con una suplencia, aún no hay material ni temario pero malo será que no encuentres cómo entretener a 20 críos de 10 años'.","twitter.com/Rocigaot/status/958839460455645184"
"1/2/2018 0:05:09","13","958838592868143105","3","Mi ciclo en los trabajos:
1ª fase: No voy a saber hacerlo, voy a hacer el ridículo y se va a dar cuenta todo dios
2ª fase: Parece que aún no sospechan que no tengo ni idea de lo que hago
3ª fase: Sí, se hacer mi curro, pero porque esto lo haría un chimpancé bien entrenado","twitter.com/Rocigaot/status/958838592868143105"
"31/1/2018 23:58:14","7","958836853439901698","","Voy a empezar las prácticas del #putomaster, así que supongo que, como siempre que empiezo un trabajo nuevo, tengo por delante una semanita o dos de soñar cada noche que hago una cagada grandísima de las de despido inmediato.pic.twitter.com/HxVL9ly1Ff","twitter.com/Rocigaot/status/958836853439901698"
"31/1/2018 20:28:54","23","958784171794681859","8","los que están en Tinder y similares en plan 'a ver, demuéstrame que eres digna de mí' son como los que en Infojobs te meten el cuestionario de 'explícanos por qué aspiras a trabajar en Encurtidos Manolo'.https://twitter.com/Sirereta/status/958466650029920256 …Qué forma de pedir nudes es ésta, a ver. pic.twitter.com/FdN7wagW0Q","twitter.com/Rocigaot/status/958784171794681859"
