"date","fav","id","rt","text","url"
"31/1/2012 23:20:18","","164473104796618752","","@dodavazquez oyéndole en Bruselas hablar en español con el de Finlandia, no parece que le cundiera mucho, no...","twitter.com/Rocigaot/status/164473104796618752"
"31/1/2012 22:38:48","","164462659272589312","2","Para lo importante que les parece en el PP saber inglés, no parece que Rajoy se matara mucho en aprenderlo en sus 8 años de candidato...","twitter.com/Rocigaot/status/164462659272589312"
"31/1/2012 21:08:31","","164439940703330305","","@OsorioOlga na, un lapsus por pensar a la clásica manera de 'si trabajas cobrarás por ello', que me temo está cayendo en desuso... :(","twitter.com/Rocigaot/status/164439940703330305"
"31/1/2012 21:04:47","","164439000617201666","","@OsorioOlga Pues claro que quedarán periodistas en activo! aunque igual querías decir con trabajo remunerado, y en ese caso no sé yo...","twitter.com/Rocigaot/status/164439000617201666"
"31/1/2012 15:45:24","","164358623714222080","","Outro peche nos medios. Desta vez, Localia Coruña. Ánimo aos seus traballadores","twitter.com/Rocigaot/status/164358623714222080"
"31/1/2012 15:37:28","","164356628467040256","","Un café,y de vuelta a la biblioteca...  #acampadauned  #examenes  #lamuerteenbolsitas","twitter.com/Rocigaot/status/164356628467040256"
"30/1/2012 23:23:19","","164111476649496578","","Nosotros perderemos derechos con la reforma laboral, pero Rajoy también tiene su cruz, que le va a costar 1huelga, al pobre #prayformariano","twitter.com/Rocigaot/status/164111476649496578"
"28/1/2012 20:32:26","","163343694890672128","","@Rapibea @beblas a ver si se animan, sí! De hecho @ezne tiene cuenta de twitter, aunque la tiene criando telarañas ;)","twitter.com/Rocigaot/status/163343694890672128"
"28/1/2012 20:12:39","","163338717271031808","","@CaminoAna é humano, é. De feito, sospeitaría que non es humana se nin sequera bostezaras estudiando o listado en cuestión...","twitter.com/Rocigaot/status/163338717271031808"
"27/1/2012 14:23:27","","162888449886650369","","Pues nada, a ver si uno de esos voluntarios de Ana Botella se encarga de llevarla a la pelu, para que no tenga que usar más el coche oficial","twitter.com/Rocigaot/status/162888449886650369"
"27/1/2012 14:15:03","","162886336930512896","","Pues igual no es mala la idea de Botella de cubrir servicios públicos con voluntarios. Propongo empezar por el puesto de alcaldesa...","twitter.com/Rocigaot/status/162886336930512896"
"27/1/2012 11:04:12","","162838307343040512","","No sea que otra primavera árabe les prive de ganar más pasta..Twitter podrá bloquear contenido inapropiado en cada país http://www.publico.es/ciencias/418967/twitter-podra-bloquear-contenido-inapropiado-en-cada-pais …","twitter.com/Rocigaot/status/162838307343040512"
"26/1/2012 12:46:37","","162501693274202112","","Con las leyes ochenteras de Gallardón va a pasar lo que temíamos:Cuéntame nos va a adelantar y colapsará el espacio-tiempo.#apocalipsisnow","twitter.com/Rocigaot/status/162501693274202112"
"26/1/2012 0:09:20","","162311118545620992","","@CDiazPardo quédome máis tranquila. Vou mandar o currículum para presentadora do NO-DO, e igual ser filla de divorciados é un impedimento...","twitter.com/Rocigaot/status/162311118545620992"
"25/1/2012 23:36:53","","162302949220036608","","Mi madre es del Madrid y mi padre del Barça. Como sigamos con tropecientos 'clásicos' al año acabaré siendo hija de divorciados...","twitter.com/Rocigaot/status/162302949220036608"
"25/1/2012 21:31:49","","162271477289336832","","En realidad, Berlanga no murió: está escondido en una isla con Elvis y desde ahí dirige un reality llamado 'Comunidad Valenciana'...","twitter.com/Rocigaot/status/162271477289336832"
"24/1/2012 22:23:03","","161921983003623425","","Hoy echan por la tele 'Mentiras y gordas'. Ahora que no la podemos bajar de megapuload, será líder de audiencia, ¿no?....¿no?","twitter.com/Rocigaot/status/161921983003623425"
"24/1/2012 1:10:06","","161601634747678720","","@Vero_vai meu deus!case é peor que cando me levaron A Coruña-Chantada cos grandes éxitos da Panorama e a París de Noia...","twitter.com/Rocigaot/status/161601634747678720"
"24/1/2012 1:00:26","","161599199840976899","","@Vero_vai gensanta!yo he tenido casettes con mezclas musicales muy bizarras, pero no TAN bizarras...","twitter.com/Rocigaot/status/161599199840976899"
"23/1/2012 21:40:06","","161548784587907072","","@jmromerag si está en telecinco lo comprendo. Yo antes de a Jorge Javier o a Lydia Lozano también tomaría de referente a la rana...","twitter.com/Rocigaot/status/161548784587907072"
"23/1/2012 21:02:16","","161539266139262976","1","Mañana es el día de los periodistas!Tal como está el gremio, creo que procede un lacito solidario y un hastag tipo #prayforjournalists...","twitter.com/Rocigaot/status/161539266139262976"
"23/1/2012 20:48:41","","161535846858764288","","@JordiJubany es el efecto 'bridget jones': la gente despierta el 1 de enero en casa de sus padres y se plantea ligar como meta de año nuevo","twitter.com/Rocigaot/status/161535846858764288"
"23/1/2012 20:43:24","1","161534514823303168","","@JuanGomezJurado déjate de BitTorrent y a ver Homeland por las alternativas que la industria aprueba. ¿A qué hora la dan en Telecinco?","twitter.com/Rocigaot/status/161534514823303168"
"22/1/2012 22:25:06","","161197722311999488","","@CaminoAna muller, se non caíches fulminada a mitad de carreira malo será que non espertes mañá...","twitter.com/Rocigaot/status/161197722311999488"
"22/1/2012 20:31:09","","161169047352901633","","@CaminoAna sorte! twittea algo cando volvas para que sepamos que sobreviviches!","twitter.com/Rocigaot/status/161169047352901633"
"22/1/2012 16:40:50","","161111082746904576","","@CaminoAna tranquila que teño un arsenal para situacións de crisis, pero mercalos debería desgravar, son un artigo de primeira necesidade","twitter.com/Rocigaot/status/161111082746904576"
"22/1/2012 16:28:26","","161107962205716480","1","Los DVD de Friends debería cubrirlos la Seguridad Social como tratamiento terapéutico para días de bajón. He dicho.","twitter.com/Rocigaot/status/161107962205716480"
"21/1/2012 20:25:42","","160805284971945986","","@CaminoAna a lo mejor se cayó en la fundación noos,a lo capitan del concordia...","twitter.com/Rocigaot/status/160805284971945986"
