"date","fav","id","rt","text","url"
"1/2/2013 0:16:10","1","297121122422493184","","Mañana me compro @revistamongolia ,con su portadón y su desmentido. Y no, no me pagan por publicidad(pero si quieren hacerlo, que manden DM)","twitter.com/Rocigaot/status/297121122422493184"
"1/2/2013 0:07:02","","297118822492684288","","@charcolapava  más clase que 'Vitorio y Chumino ' o con clase que la 'Marca España'?Porque en el 2º caso tampoco está muy alto el listón...","twitter.com/Rocigaot/status/297118822492684288"
"31/1/2013 22:38:32","1","297096551287906304","","@NJMagazine en un bar al que solía ir  había una máquina expendedora de tangas.Por si ibas con braga a lo Bridget Jones y ligabas, digo yo.","twitter.com/Rocigaot/status/297096551287906304"
"31/1/2013 21:18:50","","297076494994403329","","Llegué tarde a la sese del PP, ya no hay manifestantes. Eso sí, mucha,mucha policía, que diría Sabina...","twitter.com/Rocigaot/status/297076494994403329"
"31/1/2013 20:47:58","","297068728644927488","","La #MarcaEspaña es un poco como la marca 'Vitorio y Chumino' del mercadillo...","twitter.com/Rocigaot/status/297068728644927488"
"31/1/2013 20:37:26","","297066076641038336","","@uxialopez non sei que che diga, igual chegaba máis lonxe escoitando a Cospe e aprendendo do seu estilo que estudiando. Pero non me consta.","twitter.com/Rocigaot/status/297066076641038336"
"31/1/2013 15:27:00","","296987955384426496","","Ahora es cuando Rajoy recupera la metáfora de la familia y dice que Bárcenas es el abuelo que le daba a los nietos mil pesetas de estrangis","twitter.com/Rocigaot/status/296987955384426496"
"31/1/2013 15:12:40","","296984345669943296","","Y el PP no le dijo a García Escudero cuando pidió ese préstamo que no debemos gastar lo que no tenemos?","twitter.com/Rocigaot/status/296984345669943296"
"31/1/2013 15:09:10","","296983467013574656","","Un aplauso a la de mi último RT. Porfa.","twitter.com/Rocigaot/status/296983467013574656"
"31/1/2013 14:56:43","","296980334363426816","","Me he perdido a Cospedal porque estaba en clase,y temía haberme perdido alguna dimisión. De verdad,parezco nueva...","twitter.com/Rocigaot/status/296980334363426816"
"31/1/2013 11:32:44","","296928998976536576","1","La corrupción no era compatible con el PP, pero se ve que consiguieron encontrar un adaptador #lospapelesdebárcenas","twitter.com/Rocigaot/status/296928998976536576"
"31/1/2013 11:23:56","","296926785688465408","","@luzhilda en estos momentos creo que Puri Medeiros a mi lado es Amelie...","twitter.com/Rocigaot/status/296926785688465408"
"31/1/2013 10:31:13","","296913517305552896","","Ahora empiezan a dimitir los del PP que recibieron sobres y acaba de presidente el #35matrículas... #lospapelesdebárcenas","twitter.com/Rocigaot/status/296913517305552896"
"31/1/2013 2:17:20","","296789228359131137","","@CaminoAna medo me da...","twitter.com/Rocigaot/status/296789228359131137"
"31/1/2013 2:14:28","","296788507442167808","","@CaminoAna certo, eu estou desconectando todavía, pero intentarei durmir, que falta fai!","twitter.com/Rocigaot/status/296788507442167808"
"31/1/2013 2:12:09","","296787921896345600","","@CaminoAna que ahora que o penso, mira quen foi falar, que ou twitteas sonámbula ou estás coma min!","twitter.com/Rocigaot/status/296787921896345600"
"31/1/2013 2:11:25","","296787738429100032","","@CaminoAna seino, seino, pero non me da o sono nin á de tres...","twitter.com/Rocigaot/status/296787738429100032"
"31/1/2013 2:09:20","","296787211913924608","","Afiliarte al PP pero no teñirte de rubia con mechas #antisistemita","twitter.com/Rocigaot/status/296787211913924608"
"31/1/2013 2:08:01","","296786883126648832","","Cantar una canción de Boikot en La Voz y que Melendi te quiera en su equipo #antisistemita","twitter.com/Rocigaot/status/296786883126648832"
"31/1/2013 2:05:33","","296786263183347713","","Convencer a Fátima Báñez para cambiar el Bubble Shooter por el Apalabrados #antisistemita","twitter.com/Rocigaot/status/296786263183347713"
"31/1/2013 2:03:01","","296785626341208064","","Organizarle una manifa a tus sims #antisistemita","twitter.com/Rocigaot/status/296785626341208064"
"31/1/2013 2:01:44","","296785301135818752","","Ir a los actos públicos de Rajoy y mirarle mal #antisistemita","twitter.com/Rocigaot/status/296785301135818752"
"31/1/2013 1:47:08","","296781626246066176","","@FacuDiazT lanzar cócteles Cosmopolitan a los cajeros automáticos #antisistemita","twitter.com/Rocigaot/status/296781626246066176"
"31/1/2013 1:36:23","1","296778923121975297","","@vigalondo Antisistemita. Mola, es muy 'Ned Flanders encontrándose una acampada del 15-M'.","twitter.com/Rocigaot/status/296778923121975297"
"31/1/2013 0:07:44","1","296756612159373312","2","Dice Gabilondo que el Rey tiene que elegir entre su reinado y la monarquía. Si es así,¡aguanta, Juancar! ¡Encadénate al trono si hace falta!","twitter.com/Rocigaot/status/296756612159373312"
"31/1/2013 0:04:17","","296755745356132352","","@nebulina ¿dan opción de 'no me consta'?","twitter.com/Rocigaot/status/296755745356132352"
"30/1/2013 23:54:42","","296753331353837568","","Cuando estás de exámenes llega un momento que cualquier cosa te apetece más que seguir estudiando. Yo me acabo de tragar Grease #nodigomás","twitter.com/Rocigaot/status/296753331353837568"
"30/1/2013 22:20:40","","296729669280075776","","El #35 matrículas en @El_Intermedio ! Con su video del descampao! Otro día tienen que sacar a la Acapulca, sí o sí!","twitter.com/Rocigaot/status/296729669280075776"
"30/1/2013 14:15:25","","296607552580505600","","http://www.revistamongolia.com/la-portada-que-mongolia-nunca-debio-publicar-a-la-venta-este-viernes-1/ … mongolia da explicaciones por su portada. Enooorme!","twitter.com/Rocigaot/status/296607552580505600"
