"date","fav","id","rt","text","url"
"30/3/2016 13:10:05","","715133992731811840","","No me jodas, Hilary, me habías prometido ese salón de concepto abierto.https://twitter.com/eleptric/status/715133688137297920 …Y en esta zona irá el cuarto de los peques, mucha luz natural, armarios empotrados para guardar los juguetes... pic.twitter.com/ZJljWgHrFx","twitter.com/Rocigaot/status/715133992731811840"
"29/3/2016 13:18:23","1","714773693818355712","","@SantaSuki mucha mierda! :D","twitter.com/Rocigaot/status/714773693818355712"
"28/3/2016 10:39:32","","714371330179801088","","@sil_loh el canto de un duro me faltó el otro día!","twitter.com/Rocigaot/status/714371330179801088"
"28/3/2016 10:38:49","","714371151083008000","","@sil_loh ya lo vi, ya! @la_informacion","twitter.com/Rocigaot/status/714371151083008000"
"28/3/2016 3:00:10","3","714255729012645888","","Cuando vas viendo FB en el bus y en un bache se te va el dedo a ESA sugerencia de amistad que llevas esquivando añospic.twitter.com/QCfTU9yu9G","twitter.com/Rocigaot/status/714255729012645888"
"28/3/2016 2:19:47","7","714245564817416192","5","Cuando alguien suelta una burrada en FB y tienes la tentación de contestar pero qué pereza la que se lía luego pa nápic.twitter.com/VsBcNrTvZN","twitter.com/Rocigaot/status/714245564817416192"
"28/3/2016 1:20:38","4","714230678947237888","1","Friker ha nombrado a Félix! Chupito, si quedáis alguno despierto! #CuartoMilenio","twitter.com/Rocigaot/status/714230678947237888"
"28/3/2016 1:03:00","","714226242854199299","","@oneafter909_ Dior mío, a este paso na vindeira temporada están en Magaluf de novo pero nas urbanizacións pra xubiletas guiris!","twitter.com/Rocigaot/status/714226242854199299"
"28/3/2016 1:01:54","1","714225966650884099","","@Chinobi_Ninja @Srta_Angus huy, si tuviera que devolver toda la ropa que no me queda como a la modelo...","twitter.com/Rocigaot/status/714225966650884099"
"28/3/2016 1:01:04","1","714225756788883457","","@oneafter909_ cantas levan xa? Eu perdín a pista cando quitaron MTV","twitter.com/Rocigaot/status/714225756788883457"
"28/3/2016 1:00:06","2","714225513439608833","","@Chinobi_Ninja @Srta_Angus ya, hombre, también cuando yo compro ropa por Internet luego no me queda como a la modelo de la web! XD","twitter.com/Rocigaot/status/714225513439608833"
"28/3/2016 0:57:59","2","714224979483762688","","@Chinobi_Ninja @Srta_Angus haz como los adolescentes de 'dice mi mamá que me deja ponerme un piercing si este tuit alcanza 5000 RT'","twitter.com/Rocigaot/status/714224979483762688"
"28/3/2016 0:56:41","2","714224651950534656","","¡YO YA NO AGUANTO ESTE SINDIÓS!https://twitter.com/navedelmisterio/status/714224057865146368 …#Recreaciones #Yotambiénlovi #CuartoMilenio pic.twitter.com/Yw5sThrzWv","twitter.com/Rocigaot/status/714224651950534656"
