"date","fav","id","rt","text","url"
"1/10/2015 0:21:22","1","649348338807107584","","No falla: basta que tenga que madrugar al día siguiente para que los vecinos monten un remake de la boda de Lolita.","twitter.com/Rocigaot/status/649348338807107584"
"30/9/2015 23:35:14","1","649336728826871808","","@Chinobi_Ninja me llevé ese ordenador al piso, donde tenía R, y el mismo día que me lo llevé para alla el virus desapareció.Misterios","twitter.com/Rocigaot/status/649336728826871808"
"30/9/2015 23:34:26","1","649336524711067648","","@Chinobi_Ninja vinieron y dijeron que no había nada raro,que me habría entrado algún virus (casualmente ese día). Al tiempo me mudé (2)","twitter.com/Rocigaot/status/649336524711067648"
"30/9/2015 23:33:33","1","649336304438779904","","@Chinobi_Ninja a mí hace años,cuando me pusieron el ADSL, se me empezó a bloquear el ordenador cada rato el mismo día del cambio. Llamé(1)","twitter.com/Rocigaot/status/649336304438779904"
"30/9/2015 23:25:08","","649334183635099648","","@Chinobi_Ninja qué familiar me suena esto... :P","twitter.com/Rocigaot/status/649334183635099648"
"29/9/2015 23:30:19","1","648973101884133376","","@Tawil @PotiPotiInLove mensaje :P","twitter.com/Rocigaot/status/648973101884133376"
"29/9/2015 23:30:05","1","648973043692371968","","@Tawil @PotiPotiInLove escribirlo todo en el mismo","twitter.com/Rocigaot/status/648973043692371968"
"29/9/2015 23:29:52","1","648972989812342784","","@Tawil @PotiPotiInLove que les cuesta","twitter.com/Rocigaot/status/648972989812342784"
"29/9/2015 23:29:41","1","648972944115417089","","@Tawil @PotiPotiInLove a la gente ya le vale","twitter.com/Rocigaot/status/648972944115417089"
"29/9/2015 23:29:31","1","648972901308321792","","@Tawil @PotiPotiInLove es que desde luego","twitter.com/Rocigaot/status/648972901308321792"
"29/9/2015 1:51:42","3","648646293796036608","4","@Tawil 'Albert, Alberto Núñez Feijóo te ha enviado una solicitud de amistad'. 1 amigo en común. ->Marcial Dorado.","twitter.com/Rocigaot/status/648646293796036608"
"29/9/2015 1:44:28","1","648644475691134976","1","Que no, mamá, que no me he metido nada. Es que me he comido un bocadillo de bacon queso y me ha sentao mal.pic.twitter.com/rmZOkUVxZj","twitter.com/Rocigaot/status/648644475691134976"
