"date","fav","id","rt","text","url"
"1/3/2017 0:48:50","65","836724876283154432","61","Acabo de caer en la cuenta de que olvidé 'Mourinhista' en el bingo. Siempre veo los fallos a deshora.pic.twitter.com/GBX9Ir1OMo","twitter.com/Rocigaot/status/836724876283154432"
"28/2/2017 16:19:24","3","836596670733381634","","Porque en vista de que no aceptan un 'no me interesa, gracias', aprovechemos para ser creativos y para hacer a la empresa gastar a lo tonto.","twitter.com/Rocigaot/status/836596670733381634"
"28/2/2017 16:11:21","3","836594646486814720","","- Le ofrecemos un préstamo al momento que...
-Bah, tengo unas fotos comprometidas del Rey. Si quiero pasta, llamo a Zarzuela.","twitter.com/Rocigaot/status/836594646486814720"
"28/2/2017 16:09:24","8","836594156843606016","3","- ¿Es que no le interesa ahorrar?
- Qué va, me han dado 2meses de vida y mi único heredero me cae como el culo, quiero fundirlo todo.","twitter.com/Rocigaot/status/836594156843606016"
"28/2/2017 16:06:51","6","836593511726211072","1","Mi nuevo propósito de año nuevo es sustituir los 'no me interesa' a los teleoperadores de eléctricas y financieras por razones más creativas","twitter.com/Rocigaot/status/836593511726211072"
"28/2/2017 13:23:03","7","836552293495488514","3","y el de 'lo normal es estar en pareja y si estás sola ya tardas en ir buscándote a alguien, no seas tan exquisita'.pic.twitter.com/8lkRQJHOPW","twitter.com/Rocigaot/status/836552293495488514"
"28/2/2017 13:20:40","5","836551690899898369","4","a mí lo que me fascina es cómo nos meten a la vez el discurso del amor romántico, épico,que todo lo puede y es cosa del destino(1","twitter.com/Rocigaot/status/836551690899898369"
"28/2/2017 2:21:56","14","836385914809106432","9","Hala, terás queixa!pic.twitter.com/5udAt1wLwR","twitter.com/Rocigaot/status/836385914809106432"
"28/2/2017 1:39:58","2","836375354394755072","","Teño que facer un bingo de bios para cando vos da por discutir con xente así peculiar no twitter.","twitter.com/Rocigaot/status/836375354394755072"
"28/2/2017 0:06:10","5","836351748692410368","1","engancharte a una serie en Telecinco y aprovechar la publicidad para sacarte las oposiciones de Notarías.","twitter.com/Rocigaot/status/836351748692410368"
"27/2/2017 22:27:55","4","836327024054648833","1","'Arsuaga, condenado a galeras por homófobo y facha. Sashay away'. Mira, ya tardan en ponerse a ello. Si hay que hacer crowdfunding, se hace","twitter.com/Rocigaot/status/836327024054648833"
"27/2/2017 22:23:37","7","836325944096862208","1","¿Cómo va lo de la Inquisición Gay que dicen en Hazte Orín?Porque me estoy imaginando los juicios con RuPaul dictando sentencia y puede molar","twitter.com/Rocigaot/status/836325944096862208"
"27/2/2017 22:16:32","3","836324158455820288","","¿Cómo va lo de la inquisición gay? Puedo denunciar a alguien si en una boda pincharon 'A quién le importa' y no movió ni un pie?","twitter.com/Rocigaot/status/836324158455820288"
"27/2/2017 18:25:23","2","836265987649470469","","Hala, a mí también me tienen block! Qué ilu, si yo soy una mindundi pocosfollowers!pic.twitter.com/4VMwtmVdn1","twitter.com/Rocigaot/status/836265987649470469"
"27/2/2017 15:18:58","","836219076343128064","","pa ke kieres saber eso jaja saludos","twitter.com/Rocigaot/status/836219076343128064"
"26/2/2017 22:50:09","1","835970233483554817","","","twitter.com/Rocigaot/status/835970233483554817"
"26/2/2017 22:32:29","3","835965784790806530","","con lo bonito que es esperar para que tu novio te pueda convencer de que 4 minutos es una duración media-alta para un polvo!","twitter.com/Rocigaot/status/835965784790806530"
"26/2/2017 22:21:51","10","835963108103450626","2","es que te lías con una tía de treintaypico tacos y a lo mejor va y resulta que ni es virgen ni nada. Dónde iremos a parar.","twitter.com/Rocigaot/status/835963108103450626"
"26/2/2017 21:43:05","4","835953355738447876","1","Lo de Gol sobre Shakira dice mucho de la obsesión con las chicas jóvenes. A ver si va a tener experiencia y va a notar que lo haces MAL.","twitter.com/Rocigaot/status/835953355738447876"
"24/2/2017 14:25:45","2","835118520245633024","","ay, yo la tenía también! Creo que la heredó mi prima!","twitter.com/Rocigaot/status/835118520245633024"
"24/2/2017 14:23:59","1","835118077020811264","1","Primero fueron a por los que comían pizza con piña, y no hice nada porque no me gustaba la pizza con piña...","twitter.com/Rocigaot/status/835118077020811264"
"24/2/2017 2:30:57","5","834938635053072384","2","pic.twitter.com/xA3d367SZD","twitter.com/Rocigaot/status/834938635053072384"
"24/2/2017 1:18:54","5","834920500669329408","","Estoy dudando si me apetece más ir a ver 'Es por tu bien' o hacerme la depilación brasileña con un soplete.","twitter.com/Rocigaot/status/834920500669329408"
"23/2/2017 23:52:32","","834898767673446409","","si te lo comes entero cuenta como las cinco!","twitter.com/Rocigaot/status/834898767673446409"
"23/2/2017 23:27:38","2","834892502637428736","","por un momento onde pon MÄBU lin MALÚ e xa nin me chocaba ","twitter.com/Rocigaot/status/834892502637428736"
"23/2/2017 23:22:55","1","834891315695476737","","eso a min deixoume picuetísima tamén! Pensaba que xa estarían todos facendo un curso de community manager do INEM!","twitter.com/Rocigaot/status/834891315695476737"
"23/2/2017 23:15:19","5","834889403273261058","","He vuelto a la piscina después de ni se sabe los meses y me ahora me da miedo teclear muy fuerte por si se me caen los brazos.","twitter.com/Rocigaot/status/834889403273261058"
"23/2/2017 14:08:10","4","834751707670253568","","'Esto no lo verás en los medios' (incluye link a noticia en un medio)","twitter.com/Rocigaot/status/834751707670253568"
"23/2/2017 13:10:32","1","834737200831016960","","¡Sorpresa! #Nohttps://twitter.com/anamartinplaza/status/834736804347666432 …Urdangarin no tendrá que ingresar en prisión, no tendrá que pagar fianza y podrá seguir viviendo en Suiza http://rtve.es/n/1494120  vía @rtve","twitter.com/Rocigaot/status/834737200831016960"
"23/2/2017 12:04:31","5","834720587578736640","","'¿Porque te quedas tumbao cual morsa y lo tiene que hacer todo tu pareja?'.A huevo está.","twitter.com/Rocigaot/status/834720587578736640"
"23/2/2017 12:02:04","2","834719971792080900","","De 3buses A Coruña-Salamanca, 2llegan a la misma hora saliendo con 1:30 de diferencia. Y el que tarda más es más caro. Ay, Alsa, me fascinaspic.twitter.com/EAGXiYaFwp","twitter.com/Rocigaot/status/834719971792080900"
"23/2/2017 1:21:48","","834558844470755328","","A ver se retomo, que quedei no final da quinta!","twitter.com/Rocigaot/status/834558844470755328"
"22/2/2017 23:52:45","11","834536435348799488","3","Lo secundo, pero cambiando Ben por Janice.https://twitter.com/mejugenia/status/834513008365821959 …Mi propuesta para nombrar los planetas esos nuevos: Ross, Phoebe, Mónica, Rachel, Chaendler, Joey y Ben.","twitter.com/Rocigaot/status/834536435348799488"
"22/2/2017 19:25:48","1","834469255538176000","","para un fin de semana no te compensa que entre que llegas y vuelves no ves ná, pero si puedes pillarte un puente largo...","twitter.com/Rocigaot/status/834469255538176000"
"22/2/2017 19:22:39","1","834468460591796225","","¿Quién se ríe ahora del invitado este de Friker?¿Eh?¿Eh? #lodelaNASApic.twitter.com/IM1iMUxL1J","twitter.com/Rocigaot/status/834468460591796225"
"22/2/2017 19:12:25","6","834465884488028161","1","Yo: Usa estas palabras en oraciones
Alumna: Este verbo no sé qué es
Yo: Mira en el diccionario
A: En mi diccionario los verbos no vienen.pic.twitter.com/8eOezGUD5X","twitter.com/Rocigaot/status/834465884488028161"
"22/2/2017 18:32:18","2","834455790253703170","","lo que no sé es si cuando eres funcionario te incrementan el tiempo de follar con los trienios.","twitter.com/Rocigaot/status/834455790253703170"
"22/2/2017 18:27:34","2","834454597385191425","","igual si un compañero es eyaculador precoz puede cederte minutos suyos. No sé qué dice el convenio.","twitter.com/Rocigaot/status/834454597385191425"
"22/2/2017 15:25:21","3","834408743827800064","","si estás una temporada sin novio o follamigo pierdes esas horas, o las acumulas y recuperas cuando tengas?","twitter.com/Rocigaot/status/834408743827800064"
"22/2/2017 13:15:51","","834376154236780544","","(que no me ha pasao, pero como suelo mirar esas cosas en Amazon, podría )","twitter.com/Rocigaot/status/834376154236780544"
"22/2/2017 13:15:00","7","834375940654395392","4","'Sorprende a tu pareja en San Valentín: Phrasal Verbs in Use'. Si eso no acaba en polvo salvaje, yo ya no sé. ","twitter.com/Rocigaot/status/834375940654395392"
"22/2/2017 0:25:58","","834182406840188931","","pero ya digo que es lo que he leído por el TL, tampoco me he metido a indagar mucho que yo en tema gamer me quedé en el tetris","twitter.com/Rocigaot/status/834182406840188931"
"22/2/2017 0:25:11","","834182206935400452","","él o la peña que estaba desarrollando el videojuego por él. XD","twitter.com/Rocigaot/status/834182206935400452"
