"date","fav","id","rt","text","url"
"1/10/2014 1:00:57","","517086727388033024","2","@mjdelrio @El__Yayo Feliz una de la madrugada! :P","twitter.com/Rocigaot/status/517086727388033024"
"30/9/2014 15:45:51","","516947031865454592","","@laguiri yo ahora tengo 35, en general lo vengo notando desde los 30, más o menos.","twitter.com/Rocigaot/status/516947031865454592"
"30/9/2014 15:43:37","1","516946468041924608","2","@laguiri yo encima a los nice guy de mi edad les noto en seguida un tufo a 'quiero una relación seria YA porque a mi edad es LO NORMAL'.","twitter.com/Rocigaot/status/516946468041924608"
"30/9/2014 15:16:53","2","516939743956045824","","@Tabernita @mjdelrio es que hasta de la tumba volvemos para seguir jodiéndoles, pobres. :(","twitter.com/Rocigaot/status/516939743956045824"
"30/9/2014 15:16:22","","516939613534191616","","@mjdelrio zombies rojas etarras con ébola. Mejor lo dejamos ya, que igual le damos ideas para otro reportaje. :P","twitter.com/Rocigaot/status/516939613534191616"
"30/9/2014 15:14:30","1","516939142614482945","1","@mjdelrio periodista digital es de Alfonso Rojo, lo raro es que no diga que las zombies por ébola son además catalanas y comunistas. :P","twitter.com/Rocigaot/status/516939142614482945"
"30/9/2014 15:08:06","2","516937532970647552","","@LatveriasDoom y la de veces que'ahora me dedico al social media como freelance' significa'estoy en paro y le llevo el FB al bar de 1colega?","twitter.com/Rocigaot/status/516937532970647552"
"30/9/2014 12:33:20","1","516898584600772609","","@laMascota están locos esos japoneses!","twitter.com/Rocigaot/status/516898584600772609"
"30/9/2014 12:28:01","","516897244642308096","","@laMascota tú también estudias japonés? Yo voy a tener que probar lo de los nombres también :P","twitter.com/Rocigaot/status/516897244642308096"
"30/9/2014 2:06:25","","516740816518541312","","@PotiPotiInLove ¿por qué siempre aparecen estas cosas cuando ya me iba a ir a dormir? http://www.businesscat.happyjar.com/comic/employee-bathroom/ …","twitter.com/Rocigaot/status/516740816518541312"
"30/9/2014 2:01:45","","516739640565698560","","@PotiPotiInLove Este XDDDDD http://www.businesscat.happyjar.com/comic/pay-rise/ ","twitter.com/Rocigaot/status/516739640565698560"
"30/9/2014 1:57:13","1","516738499274608641","","Por lo pronto, en mi futuro gulag de publicistas estarán los de tijuanáticos,los de los monólogos Ligeresa y los de 'Sushi?No, Susi es ella'","twitter.com/Rocigaot/status/516738499274608641"
"30/9/2014 1:13:02","1","516727382091522048","","Es la primera vez que veo este programa y ya he visto una cobaya rebozada y a uno diciendo que quiere comer carne humana. Bien. #honoratop","twitter.com/Rocigaot/status/516727382091522048"
"30/9/2014 1:10:58","","516726859598680065","1","Ay, la cobaya rebozada! Que parece que era la mascota de alguien y se cayó por accidente en la freidora! #Honoratop","twitter.com/Rocigaot/status/516726859598680065"
"29/9/2014 20:46:12","1","516660230969905152","","En fin, yo siempre fui felipista, pero no de González ni del Preparao, sino del patrón de los procastinadores.pic.twitter.com/nEzhMiTiHK","twitter.com/Rocigaot/status/516660230969905152"
"29/9/2014 20:41:44","1","516659106883829760","","Y quién iba a repasar el katakana y los kanjis que vimos en 2º para acordarme de algo al empezar el curso en la EOI, y tampoco? o/","twitter.com/Rocigaot/status/516659106883829760"
"29/9/2014 20:38:46","1","516658357776957440","","¿Quién se había propuesto repasar asignaturas de 1ºy2º en verano para pensar temas para el TFG pero al final no ha hecho una mierda? o/","twitter.com/Rocigaot/status/516658357776957440"
"29/9/2014 20:30:15","","516656215662026754","","@zezenzuska @Pozuelen yo la de los realities la llevo mejor porque asumo que están muy guionizados. Será el Facebook lo que me mate. :P","twitter.com/Rocigaot/status/516656215662026754"
"29/9/2014 20:24:24","","516654744006561792","","@Pozuelen yo es que sospecho que se puede llegar a morir de vergüenza ajena, así que evito ver según qué cosas. :P","twitter.com/Rocigaot/status/516654744006561792"
"29/9/2014 20:15:44","","516652563622805505","","@ComandanteVimespic.twitter.com/gN30OmqquS","twitter.com/Rocigaot/status/516652563622805505"
"29/9/2014 16:41:01","","516598526651146241","","@PotiPotiInLove @KaisserXose pero puedes añadir tú otra estrofa, a este paso componemos un temazo :D","twitter.com/Rocigaot/status/516598526651146241"
"29/9/2014 16:40:33","1","516598411437830144","","@PotiPotiInLove @KaisserXose lideresa es más fácil de rimar que Cifuentes :D","twitter.com/Rocigaot/status/516598411437830144"
"29/9/2014 16:39:13","1","516598075260141568","","@KaisserXose es que mira que hacer una canción sobre morir en Madrid sin mencionar a Espe al volante...","twitter.com/Rocigaot/status/516598075260141568"
"29/9/2014 16:37:20","1","516597602281095168","1","@KaisserXose 
Apaleado por un antidisturbios
Otra avalancha en el Madrid Arena
Apalizado por un grupo neonazi
Atropellado por la lideresa","twitter.com/Rocigaot/status/516597602281095168"
"29/9/2014 15:59:48","","516588153269141504","","@Marmota_Maligna a mí con esto me daría miedo que la víctima tuviera la misma memoria pésima que yo para las caras y me señalara a mí. :P","twitter.com/Rocigaot/status/516588153269141504"
"29/9/2014 14:10:01","","516560526458224640","1","@El__Yayo creo recordar que una de las hijas de Ruiz Mateos le había tirado una tarta a Isabel Preysler. La familia que atiza unida...","twitter.com/Rocigaot/status/516560526458224640"
"29/9/2014 14:03:31","1","516558889660461056","","Si siguen palmando ricos no nos van a dar los caracteres para lo de Aeropuerto Madrid Barajas Adolfo Suárez Emilio Botín Miguel Boyer etc.","twitter.com/Rocigaot/status/516558889660461056"
"29/9/2014 13:43:39","2","516553892084318208","","@laMascota pues oye, aún molaba Miñoca como nombre. Sería el único de la guardería, en medio de la invasión de Martinas y Hugos.","twitter.com/Rocigaot/status/516553892084318208"
"29/9/2014 13:39:05","","516552743214141440","","@laMascota te refieres a llamárselo cariñosamente o a ir al registro cuando nazca a bautizarlo como 'Miñoca Apellidodelamascota'?","twitter.com/Rocigaot/status/516552743214141440"
"29/9/2014 13:27:23","","516549796400992257","","@missultrasonica una semana más y ya me pico y hago carreras con los que nadan para recuperarse de lesiones :P","twitter.com/Rocigaot/status/516549796400992257"
"29/9/2014 13:19:13","2","516547742186078208","","Segundo día de piscina y ya noto progresos: hoy una de las abuelillas NO me ha adelantado.","twitter.com/Rocigaot/status/516547742186078208"
"29/9/2014 0:46:06","2","516358214179631105","","'La niña no era real porque llevaba ropa deteriorada'. Por eso nos dicen las madres que vayamos aseadas por si hay 1accidente #CuartoMilenio","twitter.com/Rocigaot/status/516358214179631105"
"29/9/2014 0:43:06","1","516357458496077825","1","@Lasti_ son peperos haciendo de fantasmas para que la gente se asuste y vaya a la privada. Eso lo sabe cualquiera que haya visto Scooby Doo.","twitter.com/Rocigaot/status/516357458496077825"
"29/9/2014 0:32:06","2","516354691605618689","1","Un microondas endemoniado que se para siempre en el 666. Esto da para un 'la casa árbol del terror' de los Simpson. #CuartoMilenio","twitter.com/Rocigaot/status/516354691605618689"
"29/9/2014 0:11:45","4","516349568133632000","4","'Sus hermanastros, a los que llegó en cierto modo a asesinar'. ¿Cómo asesinas a alguien 'en cierto modo'? #CuartoMilenio","twitter.com/Rocigaot/status/516349568133632000"
"28/9/2014 23:49:51","1","516344058269433856","","Carmen vio a De Vidente atascado en la cueva y dedujo que había nacido en un parto difícil. Creo que le está llamando cabezón #CuartoMilenio","twitter.com/Rocigaot/status/516344058269433856"
"28/9/2014 23:38:24","2","516341178229620736","","Han empezado con la música esa rara y por un momento he pensado: '¡coño! el afilador a estas horas?' #CuartoMilenio","twitter.com/Rocigaot/status/516341178229620736"
"28/9/2014 23:06:51","2","516333236629549056","","Ahora dirá algún hipster que al chamán este ya lo conocía de verlo actuar en cavernas pequeñitas antes de ser mainstream #CuartoMilenio","twitter.com/Rocigaot/status/516333236629549056"
"28/9/2014 23:02:06","1","516332042502815744","1","Ay, que Cuarto Milenio empieza con una actuación musical en directo! Son el Luar del Misterio!","twitter.com/Rocigaot/status/516332042502815744"
"28/9/2014 19:43:51","1","516282150316806144","","Lo de Soraya yendo de invitada al 'Fun with flags' de Sheldon Cooper está dicho ya?","twitter.com/Rocigaot/status/516282150316806144"
"28/9/2014 13:34:00","1","516189073648930817","","@El__Yayo que por cierto, tuve un profe que decía que es facilísimo cometer pequeños robos allí si vas impecablemente vestido. XD","twitter.com/Rocigaot/status/516189073648930817"
"28/9/2014 13:33:22","","516188915817263105","","@El__Yayo a mí yo creo que me veían pinta de adolescente que va a robar cosméticos. Hasta los 30 o así. XD","twitter.com/Rocigaot/status/516188915817263105"
"28/9/2014 13:30:02","","516188076713213952","","@El__Yayo yo me la imagino plantada al lado de la bandera mirando a ver qué haces, a lo dependiente del Corte Inglés si vas con pintas.","twitter.com/Rocigaot/status/516188076713213952"
"28/9/2014 12:31:33","1","516173360947290113","","@El__Yayo y de zanjar la polémica sobre si la tortilla de patatas va con o sin cebollla. De aquí a la Guerra Civil va un paso.","twitter.com/Rocigaot/status/516173360947290113"
"28/9/2014 12:29:40","1","516172886881865728","1","@zezenzuska @El__Yayo yo creo que el PP debería cambiar el enfoque de las campañas electorales y optar por: 'Vota PP. Por las risas'","twitter.com/Rocigaot/status/516172886881865728"
